cik,tier,severity,signal,event_date,as_of_date,source_form,source_accession,noisy
1459417,early_warning,1,exit_or_disposal_costs,2022-07-28,2022-07-28,8-K,0001193125-22-204805,1
1459417,stress,2,listing_rule_failure,2024-03-15,2024-03-15,8-K,0001459417-24-000014,0
1459417,default,4,chapter11_petition,2024-07-24,2024-07-25,8-K,0001193125-24-184277,0
1459417,near_default,3,debt_acceleration,2024-07-25,2024-07-25,8-K,0001193125-24-184277,0
1459417,stress,2,listing_rule_failure,2024-08-01,2024-08-01,8-K,0001193125-24-191570,0
1459417,near_default,3,delisting_by_exchange,2024-09-06,2024-09-06,25-NSE,0001354457-24-000658,0
1466301,near_default,3,debt_acceleration,2022-12-02,2022-12-02,8-K,0001193125-22-297593,0
1466301,default,4,chapter11_petition,2022-12-13,2022-12-13,8-K,0001193125-22-303179,0
1466301,near_default,3,debt_acceleration,2022-12-13,2022-12-13,8-K,0001193125-22-303179,0
1466301,stress,2,listing_rule_failure,2022-12-13,2022-12-13,8-K,0001193125-22-303183,0
1466301,near_default,3,delisting_by_exchange,2022-12-29,2022-12-29,25-NSE,0001354457-22-000797,0
1467154,early_warning,1,auditor_change,2018-04-18,2018-04-18,8-K,0001564590-18-008408,1
1467154,stress,2,listing_rule_failure,2019-01-18,2019-01-18,8-K,0001467154-19-000008,0
1467154,stress,2,listing_rule_failure,2020-04-23,2020-04-23,8-K,0001467154-20-000055,0
1467154,stress,2,restatement_non_reliance,2020-05-15,2020-05-15,8-K,0001467154-20-000059,0
1467154,early_warning,1,late_quarterly_report,2020-05-15,2020-05-15,NT 10-Q,0001467154-20-000060,0
1467154,early_warning,1,exit_or_disposal_costs,2020-07-16,2020-07-16,8-K,0001467154-20-000095,1
1467154,early_warning,1,material_impairment,2020-07-16,2020-07-16,8-K,0001467154-20-000095,1
1467154,stress,2,listing_rule_failure,2020-11-04,2020-11-04,8-K,0001467154-20-000156,0
1467154,near_default,3,debt_acceleration,2022-07-19,2022-07-19,8-K,0001467154-22-000108,0
1467154,early_warning,1,exit_or_disposal_costs,2023-05-31,2023-05-31,8-K,0001467154-23-000051,1
1467154,stress,2,listing_rule_failure,2023-07-06,2023-07-06,8-K,0001467154-23-000077,0
1467154,default,4,chapter11_petition,2023-07-17,2023-07-17,8-K,0001467154-23-000081,0
1467154,stress,2,listing_rule_failure,2023-07-17,2023-07-17,8-K,0001467154-23-000084,0
1467154,near_default,3,delisting_by_exchange,2023-09-08,2023-09-08,25-NSE,0001354457-23-000654,0
1467858,early_warning,1,exit_or_disposal_costs,2015-03-18,2015-03-18,8-K,0001467858-15-000097,1
1467858,near_default,3,delisting_by_exchange,2015-12-31,2015-12-31,25-NSE,0000876661-15-000671,0
1467858,near_default,3,delisting_by_exchange,2016-07-05,2016-07-05,25-NSE,0000876661-16-001074,0
1467858,early_warning,1,exit_or_disposal_costs,2017-03-06,2017-03-06,8-K,0001467858-17-000060,1
1467858,early_warning,1,auditor_change,2017-09-29,2017-09-29,8-K,0001467858-17-000123,1
1467858,early_warning,1,auditor_change,2018-02-12,2018-02-12,8-K/A,0001467858-18-000025,1
1467858,early_warning,1,exit_or_disposal_costs,2018-02-13,2018-02-13,8-K,0001467858-18-000028,1
1467858,early_warning,1,material_impairment,2018-02-13,2018-02-13,8-K,0001467858-18-000028,1
1467858,early_warning,1,exit_or_disposal_costs,2018-11-27,2018-11-27,8-K,0001193125-18-334127,1
1467858,near_default,3,delisting_by_exchange,2019-07-10,2019-07-10,25-NSE,0000876661-19-000731,0
1467858,early_warning,1,exit_or_disposal_costs,2020-02-18,2020-02-18,8-K,0001467858-20-000050,1
1467858,early_warning,1,material_impairment,2024-12-04,2024-12-04,8-K,0001193125-24-270298,1
1467858,early_warning,1,material_impairment,2025-10-14,2025-10-14,8-K,0001467858-25-000136,1
1483510,near_default,3,delisting_by_exchange,2016-03-30,2016-03-30,25-NSE,0000876661-16-000876,0
1483510,early_warning,1,exit_or_disposal_costs,2017-05-04,2017-05-04,8-K,0001483510-17-000057,1
1483510,early_warning,1,material_impairment,2017-05-04,2017-05-04,8-K,0001483510-17-000057,1
1483510,stress,2,listing_rule_failure,2020-10-02,2020-10-02,8-K,0001483510-20-000096,0
1483510,stress,2,listing_rule_failure,2023-03-30,2023-03-30,8-K,0001193125-23-085536,0
1483510,early_warning,1,exit_or_disposal_costs,2023-08-17,2023-08-17,8-K,0001193125-23-215072,1
1483510,stress,2,listing_rule_failure,2024-03-06,2024-03-06,8-K,0001193125-24-060821,0
1483510,near_default,3,delisting_by_exchange,2024-03-14,2024-03-14,25-NSE,0000876661-24-000164,0
1483510,default,4,chapter11_petition,2024-04-22,2024-04-22,8-K,0001193125-24-103828,0
1483510,near_default,3,debt_acceleration,2024-04-22,2024-04-22,8-K,0001193125-24-103828,0
1483510,early_warning,1,late_annual_report,2024-05-06,2024-05-06,NT 10-K,0001483510-24-000006,0
1484769,early_warning,1,auditor_change,2016-03-30,2016-03-30,8-K,0001398432-16-000550,1
1484769,early_warning,1,late_annual_report,2016-03-30,2016-03-30,NT 10-K,0001398432-16-000551,0
1484769,early_warning,1,late_annual_report,2017-04-03,2017-04-03,NT 10-K,0001493152-17-003279,0
1484769,early_warning,1,late_quarterly_report,2017-05-16,2017-05-16,NT 10-Q,0001493152-17-005423,0
1484769,early_warning,1,late_quarterly_report,2017-08-14,2017-08-14,NT 10-Q,0001493152-17-009165,0
1484769,early_warning,1,auditor_change,2017-11-14,2017-11-14,8-K,0001493152-17-013171,1
1484769,early_warning,1,late_quarterly_report,2017-11-14,2017-11-14,NT 10-Q,0001493152-17-013075,0
1484769,early_warning,1,late_annual_report,2018-03-30,2018-03-30,NT 10-K,0001493152-18-004260,0
1484769,early_warning,1,late_quarterly_report,2018-05-16,2018-05-16,NT 10-Q,0001493152-18-007212,0
1484769,early_warning,1,late_quarterly_report,2018-08-15,2018-08-15,NT 10-Q,0001493152-18-011926,0
1484769,early_warning,1,late_quarterly_report,2018-11-14,2018-11-14,NT 10-Q,0001493152-18-016125,0
1484769,early_warning,1,auditor_change,2019-01-22,2019-01-22,8-K,0001493152-19-000825,1
1484769,early_warning,1,auditor_change,2019-03-04,2019-03-04,8-K,0001493152-19-002845,1
1484769,early_warning,1,late_annual_report,2019-04-01,2019-04-01,NT 10-K,0001493152-19-004442,0
1484769,stress,2,restatement_non_reliance,2019-04-12,2019-04-12,8-K,0001493152-19-005224,0
1484769,early_warning,1,late_quarterly_report,2019-05-15,2019-05-15,NT 10-Q,0001493152-19-007330,0
1484769,early_warning,1,late_quarterly_report,2019-11-15,2019-11-15,NT 10-Q,0001493152-19-017681,0
1484769,early_warning,1,late_annual_report,2020-03-31,2020-03-31,NT 10-K,0001493152-20-005487,0
1484769,early_warning,1,auditor_change,2020-04-07,2020-04-07,8-K,0001493152-20-006005,1
1484769,early_warning,1,auditor_change,2020-04-14,2020-04-14,8-K/A,0001493152-20-006270,1
1484769,early_warning,1,auditor_change,2020-04-29,2020-04-29,8-K,0001493152-20-007332,1
1484769,early_warning,1,late_annual_report,2020-05-15,2020-05-15,NT 10-K,0001493152-20-009192,0
1484769,early_warning,1,late_quarterly_report,2020-06-29,2020-06-29,NT 10-Q,0001493152-20-012108,0
1484769,stress,2,restatement_non_reliance,2020-08-11,2020-08-11,8-K,0001493152-20-015140,0
1484769,stress,2,restatement_non_reliance,2020-09-15,2020-09-15,8-K,0001493152-20-017813,0
1484769,early_warning,1,auditor_change,2020-09-24,2020-09-24,8-K,0001493152-20-018274,1
1484769,early_warning,1,auditor_change,2025-05-27,2025-05-27,8-K,0001641172-25-012471,1
1486159,stress,2,listing_rule_failure,2019-12-12,2019-12-12,8-K,0001486159-19-000042,0
1486159,near_default,3,delisting_filed,2019-12-23,2019-12-23,25,0001486159-19-000047,0
1486159,stress,2,listing_rule_failure,2020-04-28,2020-04-28,8-K,0001486159-20-000029,0
1486159,near_default,3,debt_acceleration,2020-04-30,2020-04-30,8-K,0001486159-20-000033,0
1486159,early_warning,1,late_quarterly_report,2020-05-12,2020-05-12,NT 10-Q,0001486159-20-000040,0
1486159,stress,2,listing_rule_failure,2020-08-10,2020-08-10,8-K,0001486159-20-000066,0
1486159,default,4,chapter11_petition,2020-09-30,2020-09-30,8-K,0001486159-20-000075,0
1486159,near_default,3,debt_acceleration,2020-09-30,2020-09-30,8-K,0001486159-20-000075,0
1486159,stress,2,listing_rule_failure,2020-10-02,2020-10-02,8-K,0001486159-20-000080,0
1486159,near_default,3,delisting_by_exchange,2020-10-27,2020-10-27,25-NSE,0001354457-20-000638,0
1492691,near_default,3,delisting_by_exchange,2017-09-11,2017-09-11,25-NSE,0000876661-17-000513,0
1492691,early_warning,1,auditor_change,2017-09-11,2017-09-11,8-K,0001144204-17-047372,1
1498710,stress,2,listing_rule_failure,2017-12-18,2017-12-18,8-K,0001498710-17-000189,0
1498710,near_default,3,delisting_filed,2017-12-28,2017-12-28,25,0001498710-17-000198,0
1498710,stress,2,restatement_non_reliance,2020-03-26,2020-03-26,8-K,0001498710-20-000118,0
1498710,early_warning,1,exit_or_disposal_costs,2020-08-03,2020-08-03,8-K,0001498710-20-000185,1
1498710,early_warning,1,late_quarterly_report,2024-11-13,2024-11-13,NT 10-Q,0001193125-24-256230,0
1498710,default,4,chapter11_petition,2024-11-18,2024-11-18,8-K,0000950103-24-016405,0
1498710,near_default,3,debt_acceleration,2024-11-18,2024-11-18,8-K,0000950103-24-016405,0
1498710,stress,2,listing_rule_failure,2024-11-20,2024-11-20,8-K,0000950103-24-016594,0
1498710,near_default,3,debt_acceleration,2024-11-29,2024-11-29,8-K,0000950103-24-016957,0
1498710,near_default,3,delisting_by_exchange,2024-12-05,2024-12-05,25-NSE,0000876661-24-001142,0
1498710,early_warning,1,late_quarterly_report,2025-05-12,2025-05-12,NT 10-Q,0000950103-25-005891,0
1498710,stress,2,listing_rule_failure,2025-05-27,2025-05-27,8-K,0001498710-25-000025,0
1498710,near_default,3,debt_acceleration,2025-08-29,2025-08-29,8-K,0000950103-25-011031,0
1498710,stress,2,listing_rule_failure,2025-09-03,2025-09-03,8-K,0000950103-25-011142,0
1498710,near_default,3,delisting_by_exchange,2025-09-11,2025-09-11,25-NSE,0001143313-25-000064,0
1501134,early_warning,1,exit_or_disposal_costs,2022-07-19,2022-07-19,8-K,0001193125-22-196486,1
1501134,early_warning,1,exit_or_disposal_costs,2022-11-09,2022-11-09,8-K/A,0001193125-22-280410,1
1501134,stress,2,listing_rule_failure,2023-09-22,2023-09-22,8-K,0001501134-23-000077,0
1501134,early_warning,1,exit_or_disposal_costs,2023-12-14,2023-12-14,8-K,0001501134-23-000117,1
1501134,early_warning,1,exit_or_disposal_costs,2024-01-12,2024-01-12,8-K/A,0001501134-24-000003,1
1501134,early_warning,1,exit_or_disposal_costs,2024-01-22,2024-01-22,8-K,0001501134-24-000007,1
1501134,early_warning,1,exit_or_disposal_costs,2024-01-24,2024-01-24,8-K/A,0001501134-24-000010,1
1501134,stress,2,listing_rule_failure,2024-02-06,2024-02-06,8-K,0001501134-24-000012,0
1501134,default,4,chapter11_petition,2024-02-13,2024-02-14,8-K,0001501134-24-000016,0
1501134,near_default,3,debt_acceleration,2024-02-14,2024-02-14,8-K,0001501134-24-000016,0
1501134,near_default,3,delisting_by_exchange,2024-02-21,2024-02-21,25-NSE,0000876661-24-000106,0
1510295,early_warning,1,exit_or_disposal_costs,2020-09-30,2020-09-30,8-K,0001510295-20-000098,1
1514732,stress,2,listing_rule_failure,2016-02-05,2016-02-05,8-K,0001514732-16-000134,0
1514732,stress,2,listing_rule_failure,2016-04-22,2016-04-22,8-K,0001514732-16-000148,0
1514732,stress,2,listing_rule_failure,2016-08-01,2016-08-01,8-K,0001193125-16-666545,0
1514732,stress,2,listing_rule_failure,2016-08-04,2016-08-04,8-K,0001514732-16-000238,0
1514732,early_warning,1,late_quarterly_report,2017-08-15,2017-08-15,NT 10-Q,0001514732-17-000082,0
1514732,stress,2,listing_rule_failure,2018-03-29,2018-03-29,8-K,0001514732-18-000050,0
1514732,stress,2,listing_rule_failure,2018-09-19,2018-09-19,8-K,0001564590-18-023317,0
1514732,early_warning,1,late_quarterly_report,2019-08-15,2019-08-15,NT 10-Q,0001193125-19-222607,0
1514732,stress,2,restatement_non_reliance,2019-08-16,2019-08-16,8-K,0001193125-19-222908,0
1514732,stress,2,listing_rule_failure,2019-08-22,2019-08-22,8-K,0001564590-19-032838,0
1514732,early_warning,1,late_quarterly_report,2019-11-15,2019-11-15,NT 10-Q,0001564590-19-043636,0
1514732,stress,2,listing_rule_failure,2019-11-22,2019-11-22,8-K,0001564590-19-044234,0
1514732,stress,2,listing_rule_failure,2020-02-14,2020-02-14,8-K,0001564590-20-004663,0
1514732,stress,2,listing_rule_failure,2020-05-05,2020-05-05,8-K,0001564590-20-021250,0
1514732,stress,2,listing_rule_failure,2020-06-17,2020-06-17,8-K,0001564590-20-029589,0
1514732,near_default,3,delisting_by_exchange,2020-08-11,2020-08-11,25-NSE,0001354457-20-000406,0
1514732,default,4,chapter11_petition,2020-08-27,2020-08-28,8-K,0001193125-20-234870,0
1514732,near_default,3,debt_acceleration,2020-08-28,2020-08-28,8-K,0001193125-20-234870,0
1519061,early_warning,1,exit_or_disposal_costs,2016-08-30,2016-08-30,8-K,0001104659-16-142106,1
1519061,early_warning,1,exit_or_disposal_costs,2019-12-04,2019-12-04,8-K,0001558370-19-011333,1
1519061,early_warning,1,exit_or_disposal_costs,2020-01-31,2020-01-31,8-K/A,0001558370-20-000397,1
1519061,near_default,3,delisting_by_exchange,2021-10-08,2021-10-08,25-NSE,0000876661-21-001469,0
1519061,early_warning,1,exit_or_disposal_costs,2022-12-19,2022-12-19,8-K,0001558370-22-018794,1
1519061,early_warning,1,exit_or_disposal_costs,2023-08-23,2023-08-23,8-K,0001558370-23-015229,1
1519061,early_warning,1,exit_or_disposal_costs,2023-10-30,2023-10-30,8-K/A,0001558370-23-016975,1
1519061,early_warning,1,exit_or_disposal_costs,2024-09-30,2024-09-30,8-K,0001558370-24-013089,1
1519061,early_warning,1,exit_or_disposal_costs,2024-11-19,2024-11-19,8-K/A,0001558370-24-015854,1
1519061,early_warning,1,exit_or_disposal_costs,2025-10-06,2025-10-06,8-K,0001104659-25-096964,1
1519061,early_warning,1,exit_or_disposal_costs,2025-12-10,2025-12-10,8-K,0001104659-25-119859,1
1519061,stress,2,listing_rule_failure,2025-12-15,2025-12-15,8-K,0001104659-25-120876,0
1519061,stress,2,listing_rule_failure,2026-03-03,2026-03-03,8-K,0001104659-26-022537,0
1519061,near_default,3,delisting_by_exchange,2026-03-18,2026-03-18,25-NSE,0000876661-26-000266,0
1519061,default,4,chapter11_petition,2026-05-26,2026-05-26,8-K,0001104659-26-066376,0
1519061,near_default,3,debt_acceleration,2026-05-26,2026-05-26,8-K,0001104659-26-066376,0
1519751,early_warning,1,exit_or_disposal_costs,2025-01-22,2025-01-22,8-K,0000950170-25-007550,1
1522690,early_warning,1,late_quarterly_report,2018-11-15,2018-11-15,NT 10-Q,0001213900-18-015850,0
1522690,early_warning,1,late_annual_report,2019-04-02,2019-04-02,NT 10-K,0001213900-19-005632,0
1522690,stress,2,restatement_non_reliance,2019-04-16,2019-04-16,8-K,0001213900-19-006444,0
1522690,early_warning,1,material_impairment,2019-04-16,2019-04-16,8-K,0001213900-19-006441,1
1522690,stress,2,listing_rule_failure,2019-04-22,2019-04-22,8-K,0001213900-19-006867,0
1522690,stress,2,listing_rule_failure,2019-05-23,2019-05-23,8-K,0001213900-19-009503,0
1522690,early_warning,1,auditor_change,2019-08-07,2019-08-07,8-K,0001213900-19-014809,1
1522690,early_warning,1,late_quarterly_report,2019-08-15,2019-08-15,NT 10-Q,0001213900-19-016086,0
1522690,stress,2,listing_rule_failure,2019-08-19,2019-08-19,8-K,0001213900-19-016320,0
1522690,early_warning,1,auditor_change,2020-09-23,2020-09-23,8-K,0001213900-20-028084,1
1522690,early_warning,1,late_quarterly_report,2020-11-17,2020-11-17,NT 10-Q,0001213900-20-037657,0
1522690,stress,2,listing_rule_failure,2021-01-11,2021-01-11,8-K,0001213900-21-001499,0
1522690,stress,2,listing_rule_failure,2021-03-19,2021-03-19,8-K/A,0001213900-21-016646,0
1522690,early_warning,1,late_annual_report,2021-04-01,2021-04-01,NT 10-K,0001213900-21-019657,0
1522690,stress,2,listing_rule_failure,2021-04-22,2021-04-22,8-K,0001213900-21-022587,0
1522690,early_warning,1,late_quarterly_report,2021-05-18,2021-05-18,NT 10-Q,0001213900-21-027614,0
1522690,stress,2,listing_rule_failure,2021-05-24,2021-05-24,8-K,0001213900-21-028804,0
1522690,stress,2,listing_rule_failure,2021-07-07,2021-07-07,8-K,0001213900-21-035995,0
1522690,stress,2,restatement_non_reliance,2021-08-03,2021-08-03,8-K,0001213900-21-039951,0
1522690,early_warning,1,late_quarterly_report,2021-08-17,2021-08-17,NT 10-Q,0001213900-21-043456,0
1522690,stress,2,listing_rule_failure,2021-08-24,2021-08-24,8-K,0001213900-21-044619,0
1522690,stress,2,listing_rule_failure,2021-09-07,2021-09-07,8-K/A,0001213900-21-046791,0
1522690,early_warning,1,late_quarterly_report,2021-11-16,2021-11-16,NT 10-Q,0001213900-21-060064,0
1522690,early_warning,1,auditor_change,2022-01-06,2022-01-06,8-K,0001213900-22-000984,1
1522690,early_warning,1,late_annual_report,2022-04-01,2022-04-01,NT 10-K,0001213900-22-017496,0
1522690,stress,2,listing_rule_failure,2022-04-06,2022-04-06,8-K,0001213900-22-018490,0
1522690,default,4,chapter11_petition,2022-04-20,2022-04-20,8-K,0001213900-22-020675,0
1522690,near_default,3,debt_acceleration,2022-04-20,2022-04-20,8-K,0001213900-22-020675,0
1522690,stress,2,listing_rule_failure,2022-04-26,2022-04-26,8-K,0001213900-22-021705,0
1522690,early_warning,1,late_quarterly_report,2022-05-17,2022-05-17,NT 10-Q,0001213900-22-027693,0
1522690,near_default,3,delisting_by_exchange,2022-05-18,2022-05-18,25-NSE,0001354457-22-000305,0
1522690,early_warning,1,late_quarterly_report,2022-08-15,2022-08-15,NT 10-Q,0001213900-22-048171,0
1522690,early_warning,1,late_quarterly_report,2022-12-09,2022-12-09,NT 10-Q,0001213900-22-078605,0
1522690,early_warning,1,late_annual_report,2023-03-31,2023-03-31,NT 10-K,0001213900-23-025126,0
1522690,early_warning,1,late_quarterly_report,2023-05-15,2023-05-15,NT 10-Q,0001213900-23-039249,0
1522690,early_warning,1,late_quarterly_report,2023-08-14,2023-08-14,NT 10-Q,0001213900-23-066790,0
1522690,early_warning,1,late_quarterly_report,2023-11-14,2023-11-14,NT 10-Q,0001213900-23-086510,0
1525773,near_default,3,delisting_by_exchange,2016-05-09,2016-05-09,25-NSE,0000876661-16-000962,0
1525773,stress,2,listing_rule_failure,2020-04-06,2020-04-06,8-K,0001193125-20-098478,0
1525773,near_default,3,debt_acceleration,2020-05-14,2020-05-14,8-K,0001193125-20-142170,0
1525773,stress,2,listing_rule_failure,2020-05-18,2020-05-18,8-K,0001193125-20-144602,0
1525773,near_default,3,delisting_by_exchange,2020-05-20,2020-05-20,25-NSE,0000876661-20-000423,0
1525773,default,4,chapter11_petition,2021-12-20,2021-12-20,8-K,0001193125-21-362431,0
1527469,near_default,3,delisting_by_exchange,2022-01-03,2022-01-03,25-NSE,0000876661-22-000008,0
1527469,early_warning,1,auditor_change,2022-01-03,2022-01-03,8-K,0001527469-22-000003,1
1527469,near_default,3,delisting_by_exchange,2025-06-30,2025-06-30,25-NSE,0000876661-25-000467,0
1528849,early_warning,1,exit_or_disposal_costs,2020-04-10,2020-04-10,8-K,0001558370-20-003818,1
1528849,stress,2,restatement_non_reliance,2023-02-03,2023-02-03,8-K,0001558370-23-000847,0
1529463,stress,2,listing_rule_failure,2020-02-06,2020-02-06,8-K,0001104659-20-011928,0
1529463,stress,2,listing_rule_failure,2020-04-15,2020-04-15,8-K,0001104659-20-046927,0
1529463,stress,2,listing_rule_failure,2020-05-20,2020-05-20,8-K,0001104659-20-064005,0
1529463,near_default,3,delisting_filed,2020-05-29,2020-05-29,25,0001104659-20-067769,0
1529463,default,4,chapter11_petition,2020-09-22,2020-09-22,8-K,0001104659-20-107423,0
1529463,near_default,3,debt_acceleration,2020-09-22,2020-09-22,8-K,0001104659-20-107423,0
1529463,near_default,3,delisting_by_exchange,2020-11-20,2020-11-20,25-NSE,0001143313-20-000069,0
1529463,stress,2,listing_rule_failure,2022-01-07,2022-01-07,8-K,0000950103-22-000338,0
1529463,near_default,3,delisting_by_exchange,2022-03-07,2022-03-07,25-NSE,0001143313-22-000019,0
1529463,near_default,3,delisting_by_exchange,2022-03-07,2022-03-07,25-NSE,0001143313-22-000018,0
